p_date,account,campaign,adset,ad_name,song_id,bid_type,obj_type,cost_usd,impressions,clicks,new_dev,login_dev,solo_open_dev,pub_dev,dur_total_min,obs_dev,ret_dev
20260912,代投-iOS,SinoInteractive_代投_登录_IOS_唱歌定向_0903_MA_LC,代投_登录_IOS_LC_测新_MA_0912,音高线-真人K歌-下载CTA-121200-260907-19_MA_0912,121200,LC,Login,0.01,25,0,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0904,GF-歌声对比-真人k歌-模板11-170382-0227-zcx-04.mp4_EG_0904,170382,LC,Login,169.42,445396,3225,221,176,136,10,2043.6,221,36
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-歌声对比-真人k歌-模板11-170382-0227-zcx-04.mp4_ALG_0903,170382,LC,Login,139.22,378102,2548,110,85,55,4,826.3,110,18
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0903,GF-歌声对比-真人k歌-模板11-170382-0227-zcx-04.mp4_MA_0903,170382,LC,Login,83.36,140536,775,37,26,19,3,153.7,37,3
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_IRQ_LC,代投_登录_安卓_LC_唱歌定向年龄44_IRQ_0903,GF-歌声对比-真人k歌-模板11-170382-0227-zcx-04.mp4_IRQ_0903,170382,LC,Login,81.21,258915,1617,112,80,56,3,624.6,112,13
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0903,GF-歌声对比-真人k歌-模板11-170382-0227-zcx-04.mp4_LBN_0903,170382,LC,Login,68.51,91001,411,16,14,10,0,91.6,16,3
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_EG_0911,105313,LC,Login,34.5,74952,412,37,31,26,3,580.2,37,9
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_LBN_0903,101156,LC,Login,31.52,34601,127,8,7,6,0,45.2,8,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_IRQ_LC,代投_登录_安卓_LC_唱歌定向年龄44_IRQ_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_IRQ_0903,101156,LC,Login,29.8,82930,460,19,16,13,0,206.2,19,3
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_MA_0903,101156,LC,Login,24.59,37329,193,10,8,6,0,43.3,10,1
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0903,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_MA_0903,105313,LC,Login,20.4,37152,180,7,5,4,1,93.0,7,2
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0911,音高线_舞台墨镜女_歌房6_109959_评论_ALG_0911,109959,LC,Login,20.18,65301,261,1,1,1,1,14.7,1,1
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0911,音高线_舞台墨镜女_歌房6_109959_评论_LBN_0911,109959,LC,Login,18.61,31154,114,1,1,1,0,7.4,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_ALG_0903,100477,LC,Login,16.39,27794,233,9,6,5,2,71.2,9,2
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0903,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_LBN_0903,100477,LC,Login,15.51,20581,88,4,3,2,0,23.0,4,2
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_ALG_0903,101156,LC,Login,15.48,27750,220,16,12,6,0,53.5,16,3
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_IRQ_LC,代投_登录_安卓_LC_唱歌定向年龄44_IRQ_0903,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_IRQ_0903,100477,LC,Login,14.66,34188,248,13,7,6,0,99.8,13,3
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0903,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_LBN_0903,105313,LC,Login,14.49,19818,77,8,6,2,0,115.8,8,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0904,GF-音高线-真人k歌-模板19-260629-ldqGF-音高线-真人k歌-模板19-101156-260629-ldq-02.mp4_EG_0904,101156,LC,Login,14.43,26647,172,15,12,9,0,66.0,15,3
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_ALG_0903,105313,LC,Login,13.91,38979,213,13,10,6,0,61.2,13,1
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_IRQ_LC,代投_登录_安卓_LC_唱歌定向年龄44_IRQ_0903,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_IRQ_0903,105313,LC,Login,12.59,31163,196,15,13,6,0,32.6,15,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0911,音高线_舞台墨镜女_歌房6_109959_评论_MA_0911,109959,LC,Login,12.05,24929,95,3,3,2,1,18.8,3,1
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_IRQ_LC,代投_登录_安卓_LC_唱歌定向年龄44_IRQ_0903,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_IRQ_0903,100375,LC,Login,11.51,30997,132,12,11,9,1,424.4,12,2
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0911,音高线_舞台墨镜女_歌房6_109959_ALG_0911,109959,LC,Login,11.19,41153,140,2,2,2,0,14.1,2,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0911,音高线_舞台墨镜女_歌房6_109959_LBN_0911,109959,LC,Login,11.18,22960,66,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0911,音高线_AI车内蓝金衬衫男_歌房5_109959_LBN_0911,109959,LC,Login,10.93,24061,57,3,3,0,0,6.6,3,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0903,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_MA_0903,100477,LC,Login,10.82,14790,86,1,1,1,0,4.2,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0903,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_LBN_0903,100375,LC,Login,9.97,15042,50,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0911,音高线_AI车内眼镜男_歌房5_109959_LBN_0911,109959,LC,Login,9.13,23172,77,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_舞台墨镜女_歌房6_109959_评论_EG_0911,109959,LC,Login,8.83,21259,115,1,1,1,0,4.9,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0904,GF-歌声对比-真人k歌-模板11-100477-0908-LJQ-03.mp4_EG_0904,100477,LC,Login,8.82,14456,103,9,8,6,0,22.8,9,2
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0911,音高线_AI车内蓝金衬衫男_歌房5_109959_ALG_0911,109959,LC,Login,8.7,31003,122,2,2,2,0,21.6,2,1
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0911,音高线_AI车内蓝金衬衫男_歌房5_109959_MA_0911,109959,LC,Login,8.57,19522,54,1,1,1,1,14.9,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0903,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_ALG_0903,100375,LC,Login,7.98,21406,67,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0903,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_MA_0903,100375,LC,Login,6.82,12133,37,3,3,2,0,13.1,3,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_LBN_LC,代投_登录_安卓_LC_唱歌定向年龄44_LBN_0911,音高线_AI车内黑衬衫男_歌房5_109959_LBN_0911,109959,LC,Login,6.66,13589,44,1,1,1,0,7.4,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0911,音高线_AI车内眼镜男_歌房5_109959_MA_0911,109959,LC,Login,6.05,16051,64,2,2,1,0,77.2,2,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_AI车内眼镜男_歌房5_109959_EG_0911,109959,LC,Login,6.04,21081,121,1,1,0,0,0.4,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0911,音高线_AI车内眼镜男_歌房5_109959_ALG_0911,109959,LC,Login,5.43,22178,74,1,0,0,0,0.0,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_AI车内蓝金衬衫男_歌房5_109959_EG_0911,109959,LC,Login,4.82,14506,63,2,2,2,0,12.5,2,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_AI车内黑衬衫男_歌房5_109959_EG_0911,109959,LC,Login,4.66,16609,51,2,2,2,0,7.7,2,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_ALG_LC,代投_登录_安卓_LC_唱歌定向年龄44_ALG_0911,音高线_AI车内黑衬衫男_歌房5_109959_ALG_0911,109959,LC,Login,4.26,18083,60,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0911,音高线_舞台墨镜女_歌房6_109959_MA_0911,109959,LC,Login,3.72,7780,28,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0911,音高线_舞台墨镜女_歌房6_109959_EG_0911,109959,LC,Login,3.5,15881,54,1,1,1,0,2.2,1,1
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0903_MA_LC,代投_登录_安卓_LC_唱歌定向年龄44_MA_0911,音高线_AI车内黑衬衫男_歌房5_109959_MA_0911,109959,LC,Login,3.28,6462,17,1,1,0,0,2.7,1,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0904,GF-音高线-真人k歌-模板20-100375-1010-LJQ-01.mp4_EG_0904,100375,LC,Login,2.77,5105,24,0,0,0,0,0.0,0,0
20260912,代投-安卓,SinoInteractive_代投_登录_安卓_唱歌定向_0904_EG_LC,代投_登录_安卓_LC_唱歌定向年龄44_EG_0904,GF-歌声对比-真人k歌-模板11-105313-260511-zcx- (6).mp4_EG_0904,105313,LC,Login,2.19,3593,29,9,6,2,0,29.4,9,1
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_ALG_LC,自投_登录_iOS_LC_跑量计划_ALG_0911_代理对镜自拍,GF-音高线-真人k歌-模板19-110326-260709-lhz-10.mp4_ALG_0911,110326,LC,Login,176.51,354255,1220,36,34,28,0,251.0,36,9
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_ALG_LC,自投_登录_iOS_LC_跑量计划_ALG_0910,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_ALG_0910,110326,LC,Login,118.9,278080,965,41,35,28,0,284.3,41,8
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_EG_LC,自投_登录_iOS_LC_跑量计划_EG_0910,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_EG_0910,110326,LC,Login,101.85,218168,851,32,28,27,1,575.9,32,6
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0912_花衬衫男,音高线_花衬衫男_直给爽点_歌房3_100646_带评论.mp4_IRQ_0912,100646,LC,Login,99.39,268154,862,24,20,17,4,217.4,24,11
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_EG_LC,自投_登录_iOS_LC_跑量计划_EG_0908,GF-音高线-真人k歌-模板19-110326-260709-lhz-10.mp4_EG_0908,110326,LC,Login,97.33,186715,711,39,25,24,5,283.0,39,2
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_EG_LC,自投_登录_iOS_LC_跑量计划_EG_0911_胡子红绿衫,音高线_胡子红绿衫_歌房4_101140_带评论.mp4_EG_0911,101140,LC,Login,70.0,170263,608,29,28,24,1,234.7,29,2
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_IRQ_0910,110326,LC,Login,55.79,151082,632,31,24,20,0,210.0,31,3
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_LBN_LC,自投_登录_iOS_LC_跑量计划_LBN_0908,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_LBN_0908,110326,LC,Login,48.24,71634,232,8,7,3,0,269.1,8,1
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,GF-音高线-真人k歌-模板19-110326-260709-lhz-10.mp4_IRQ_0908,110326,LC,Login,46.6,125769,493,33,25,23,2,201.1,33,9
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_胡子红绿衫_歌房4_101140_带评论.mp4_IRQ_0908,101140,LC,Login,45.9,160825,544,22,18,15,0,83.6,22,2
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_MA_LC,自投_登录_iOS_LC_跑量计划_MA_0910,音高线_AI车内蓝衬衫男_歌房5_110326.mp4_MA_0910,110326,LC,Login,42.08,88598,306,21,19,16,0,211.9,21,3
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_LBN_LC,自投_登录_iOS_LC_跑量计划_LBN_0908,GF-音高线-真人k歌-模板19-110326-260709-lhz-10.mp4_LBN_0908,110326,LC,Login,40.76,56393,178,6,5,3,1,41.3,6,2
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_MA_LC,自投_登录_iOS_LC_跑量计划_MA_0908,GF-音高线-真人k歌-模板19-110326-260709-lhz-10.mp4_MA_0908,110326,LC,Login,36.6,79358,265,15,13,12,0,85.8,15,2
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_AI红衣男_歌房5_525552_评论.mp4_0911,525552,LC,Login,31.45,58650,248,16,14,11,0,112.2,16,3
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_ALG_LC,自投_登录_iOS_LC_跑量计划_ALG_0908,音高线_胡子红绿衫_歌房4_101140_带评论.mp4_ALG_0908,101140,LC,Login,28.63,86430,268,8,7,5,0,102.9,8,2
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_EG_LC,自投_登录_iOS_LC_跑量计划_EG_0910,音高线_AI车内蓝衬衫男_歌房5_110326_评论.mp4_EG_0910,110326,LC,Login,25.88,52653,214,6,6,5,1,53.8,6,2
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_怼脸眼线女_歌房5_101066.mp4_0911,101066,LC,Login,21.12,37425,186,5,5,2,1,41.7,5,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_AI车内蓝衬衫男_歌房5_110326_评论.mp4_IRQ_0910,110326,LC,Login,19.7,60792,238,13,8,7,1,273.8,13,1
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_MA_LC,自投_登录_iOS_LC_跑量计划_MA_0908,音高线_胡子红绿衫_歌房4_101140_带评论.mp4_MA_0908,101140,LC,Login,12.62,33046,106,2,2,2,0,5.0,2,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_AI车内米色男_歌房5_110326.mp4_IRQ_0910,110326,LC,Login,11.14,27128,128,6,4,2,0,21.5,6,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_AI暗红衣男_歌房5_525552_评论.mp4_0911,525552,LC,Login,10.82,21307,104,5,5,5,1,101.9,5,2
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_AI暗红衣男_歌房5_525552.mp4_0911,525552,LC,Login,10.73,26795,106,11,10,8,2,197.6,11,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_怼脸眼线女_歌房5_101066_评论.mp4_0911,101066,LC,Login,9.64,21810,94,1,1,1,0,5.5,1,1
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_LBN_LC,自投_登录_iOS_LC_跑量计划_LBN_0908,音高线_胡子红绿衫_歌房4_101140_带评论.mp4_LBN_0908,101140,LC,Login,9.12,15186,47,2,2,1,0,13.4,2,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_花衬衫男_直给爽点_歌房3_100646_带评论.mp4_IRQ_0908,100646,LC,Login,8.28,26593,70,3,3,3,0,29.0,3,1
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_黑衬衫吉他男_歌房5_264580.mp4_0911,unknown,LC,Login,7.1,18554,66,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0910,音高线_室内华丽吉他双男_歌房5_238969.mp4_0910,unknown,LC,Login,6.35,15326,65,1,1,1,0,14.3,1,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_MA_LC,自投_登录_iOS_LC_跑量计划_MA_0910,音高线_AI车内蓝衬衫男_歌房5_110326_评论.mp4_MA_0910,110326,LC,Login,6.27,16656,50,6,5,4,0,57.2,6,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0910,音高线_室内吉他双男_歌房5_517187.mp4_0910,517187,LC,Login,4.89,10624,37,2,2,2,0,6.3,2,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_AI红衣男_歌房5_525552.mp4_0911,525552,LC,Login,3.46,5097,27,3,3,1,0,4.6,3,1
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_AI暗红衣男_歌房5_525552.mp4_IRQ_0912,525552,LC,Login,2.67,8195,31,1,0,0,0,0.2,1,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_AI车内深夜花衬衫男_歌房5_110326.mp4_0911,110326,LC,Login,2.53,4741,20,1,1,1,1,3.7,1,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_AI车内米色男_歌房5_110326_评论.mp4_IRQ_0910,110326,LC,Login,2.42,9946,30,1,1,1,0,28.2,1,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_AI暗红衣男_歌房5_525552_评论.mp4_IRQ_0912,525552,LC,Login,1.82,5337,21,1,1,0,0,0.6,1,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0911,音高线_AI车内深夜花衬衫男_歌房5_110326_评论.mp4_0911,110326,LC,Login,1.75,3947,17,3,3,1,0,15.4,3,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_AI车内深夜花衬衫男_歌房5_110326_评论.mp4_IRQ_0912,110326,LC,Login,1.71,7360,23,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_LC_iOS_测试计划_0826,自投_登录_LC_iOS_初筛_0910,音高线_室内吉他双男_歌房5_517187_评论.mp4_0910,517187,LC,Login,0.75,1367,15,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_EG_LC,自投_登录_iOS_LC_跑量计划_EG_0908,音高线_麦克风耳机男_歌房5_116464.mp4_EG_0908,116464,LC,Login,0.49,469,2,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_车内双男吉他_歌房5_101180.mp4_IRQ_0910,101180,LC,Login,0.48,1223,14,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内华丽吉他双男_歌房5_238969.mp4_IRQ_0912,unknown,LC,Login,0.43,3834,8,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_ALG_LC,自投_登录_iOS_LC_跑量计划_ALG_0908,GF-音高线-真人k歌-模板19-110326-260709-lhz-10.mp4_ALG_0908,110326,LC,Login,0.39,749,3,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内吉他双男_歌房5_517187.mp4_IRQ_0912,517187,LC,Login,0.2,1777,4,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_EG_LC,自投_登录_iOS_LC_跑量计划_EG_0908,音高线_麦克风耳机男_歌房5_116464_评论.mp4_EG_0908,116464,LC,Login,0.2,167,0,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_车内双男吉他_歌房5_101180_评论.mp4_IRQ_0910,101180,LC,Login,0.2,640,1,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_AI车内深夜花衬衫男_歌房5_110326.mp4_IRQ_0912,110326,LC,Login,0.18,1421,6,1,1,1,0,2.0,1,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_白天车内长发男_歌房5_121183.mp4_IRQ_0910,121183,LC,Login,0.17,782,0,1,1,0,0,7.4,1,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室内长发男_歌房5_161468_评论.mp4_IRQ_0908,161468,LC,Login,0.13,180,0,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0910,音高线_车内蓝衬衫男_歌房5_517861_评论.mp4_IRQ_0910,517861,LC,Login,0.1,410,1,0,0,0,0,0.0,0,0
20260912,自投-iOS,SinoInteractive_自投_登录_iOS_唱歌定向_0908_IRQ_LC,自投_登录_iOS_LC_跑量计划_IRQ_0908,音高线_室外吉他男_歌房5_171967.mp4_IRQ_0908,171967,LC,Login,0.01,83,0,0,0,0,0,0.0,0,0
